2024-01-21 12:13:35,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:35,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:39,203: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:39[0m
2024-01-21 12:13:39,216: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:39,220: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-01-21 12:13:39,221: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-01-21 12:13:39,223: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:39[0m
2024-01-21 12:13:39,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:39,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:42,321: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:42[0m
2024-01-21 12:13:42,321: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:42,321: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-01-21 12:13:42,321: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-01-21 12:13:42,336: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:42[0m
2024-01-21 12:13:42,336: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:42,336: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:44,785: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:44[0m
2024-01-21 12:13:44,785: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:44,785: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-01-21 12:13:44,785: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-01-21 12:13:44,796: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 12:13:44,801: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-21 12:13:44,801: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-21 12:13:44,801: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 12:13:44,801: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-01-21 12:13:44,814: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 12:13:44,815: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-01-21 12:13:44,815: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 12:13:44,815: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:44[0m
2024-01-21 12:13:44,815: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:44,815: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:46,185: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:46[0m
2024-01-21 12:13:46,185: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:46,185: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-01-21 12:13:46,195: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-01-21 12:13:46,198: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:46[0m
2024-01-21 12:13:46,199: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:46,202: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:48,872: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:48[0m
2024-01-21 12:13:48,872: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:48,872: root: INFO: Current backtesting datetime 2020-01-22 16:00:00-05:00
2024-01-21 12:13:48,872: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
2024-01-21 12:13:48,888: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:48[0m
2024-01-21 12:13:48,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:48,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:51,165: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:51[0m
2024-01-21 12:13:51,165: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:51,165: root: INFO: Current backtesting datetime 2020-01-23 16:00:00-05:00
2024-01-21 12:13:51,165: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-01-21 12:13:51,165: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:51[0m
2024-01-21 12:13:51,165: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:51,165: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:54,521: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:54[0m
2024-01-21 12:13:54,521: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:54,537: root: INFO: Current backtesting datetime 2020-01-24 16:00:00-05:00
